user_id,signup_date,plan_tier,industry,company_size,country,primary_feature,mrr,dau_avg,sessions_30d,api_calls_30d,storage_gb,feature_count_used,support_tickets_30d,nps_score,login_streak_days,time_to_first_value_days,avg_session_minutes,payment_method,status,last_login_date,subscription_renewal_date,churn_date,first_payment_date,beta_analytics_enabled,beta_ai_enabled,payment_failed,support_ticket_open,champion_user,mobile_app_user
USR0146,2019-09-17,Professional,Education,1-10,UK,Collaboration,499,20,333,34152,180,14,0,6,47,12,20,ACH,Active,2026-03-11,2026-10-03,,2019-09-20,false,false,false,false,false,false
USR0147,2020-08-02,Free,SaaS,1-10,India,Reporting,0,4,70,1329,5,5,0,6,11,4,26,,Active,2026-03-16,2026-08-24,,,false,false,false,false,false,false
USR0148,2024-03-04,Starter,SaaS,1-10,UK,Collaboration,99,,,,27,11,0,3,0,6,14,ACH,Churned,,,2025-03-22,2024-03-06,false,false,false,false,false,true
USR0149,2021-10-05,Professional,Media,201-1000,India,Collaboration,499,17,334,25951,118,16,0,4,47,15,25,PayPal,Active,2026-03-16,2026-10-12,,2021-10-06,false,false,false,false,false,false
USR0150,2019-05-31,Starter,Education,51-200,Other,Automation,99,8,177,8672,25,8,0,5,49,11,10,Credit Card,Active,2026-03-12,2026-06-18,,2019-06-04,false,false,false,false,false,false
USR0151,2020-08-21,Professional,Healthcare,1000+,US,Automation,499,18,384,37323,213,18,3,9,43,12,43,Credit Card,Active,2026-03-11,2026-09-22,,2020-08-26,true,true,false,false,false,false
USR0152,2021-07-01,Starter,Finance,51-200,Australia,Integration,99,8,128,10168,25,8,0,8,17,11,33,Credit Card,Active,2026-03-14,2026-07-15,,2021-07-05,false,false,false,false,false,false
USR0153,2023-08-11,Free,SaaS,1-10,Canada,Automation,0,2,36,1134,4,3,0,5,24,14,15,,Active,2026-03-13,2026-10-26,,,false,false,false,false,false,false
USR0154,2020-08-07,Professional,Other,201-1000,France,Automation,499,21,412,27532,109,12,0,6,49,10,31,Credit Card,Active,2026-03-13,2026-10-23,,2020-08-12,true,false,false,false,false,true
USR0155,2019-01-05,Professional,Other,51-200,India,Reporting,499,17,399,36266,198,18,0,6,103,2,26,PayPal,Active,2026-03-16,2026-02-11,,2019-01-10,false,false,false,false,false,false
USR0156,2020-04-27,Starter,Healthcare,11-50,Australia,Integration,99,9,190,9555,22,8,0,7,60,9,15,Credit Card,Active,2026-03-14,2026-07-08,,2020-05-02,false,false,false,false,false,false
USR0157,2023-06-19,Professional,Other,201-1000,UK,Automation,499,21,403,29958,186,12,0,8,30,13,35,PayPal,Active,2026-03-13,2026-06-30,,2023-06-20,true,true,false,false,false,false
USR0158,2024-11-04,Free,Education,1-10,Canada,Integration,0,3,63,1047,4,4,0,6,10,11,17,,Active,2026-03-16,2026-11-21,,,false,false,false,false,false,true
USR0159,2023-07-19,Starter,Education,1-10,UK,Analytics,99,5,93,8580,24,9,2,6,16,9,26,Credit Card,Active,2026-03-16,2026-09-22,,2023-07-22,false,false,false,false,false,false
USR0160,2024-06-03,Professional,Other,11-50,Other,Integration,499,20,397,25905,124,16,0,6,98,1,35,PayPal,Active,2026-03-14,2026-07-04,,2024-06-06,true,false,false,false,false,true
USR0161,2022-12-19,Free,Education,1-10,Germany,Integration,0,3,53,1463,4,3,4,7,22,1,16,,Active,2026-03-16,2027-02-15,,,false,false,false,false,false,false
USR0162,2022-01-30,Starter,Other,201-1000,France,Integration,99,5,82,10064,25,8,0,8,25,9,43,Credit Card,Active,2026-03-11,2026-02-01,,2022-01-31,false,false,false,false,false,true
USR0163,2021-11-29,Free,Finance,1-10,Other,Reporting,0,2,44,923,4,5,0,6,29,2,13,,Active,2026-03-12,2027-01-20,,,false,false,false,false,false,true
USR0164,2024-04-21,Professional,Ecommerce,51-200,Canada,Reporting,499,8,159,33736,108,12,0,7,16,8,47,PayPal,Active,2026-03-14,2026-06-07,,2024-04-24,true,false,false,false,false,true
USR0165,2021-03-25,Starter,Media,11-50,Canada,Collaboration,99,4,92,7341,17,7,0,7,13,7,16,PayPal,Active,2026-03-16,2026-04-06,,2021-03-27,false,false,false,false,false,true
USR0166,2023-06-08,Free,Healthcare,11-50,Australia,Reporting,0,2,34,951,3,5,0,6,6,2,23,,Active,2026-03-13,2026-08-17,,,false,false,false,false,false,false
USR0167,2020-03-01,Free,Ecommerce,1-10,India,Collaboration,0,1,7,329,3,5,0,3,0,14,7,,Churned,,,2025-08-29,,false,false,false,false,false,true
USR0168,2024-02-14,Starter,Media,51-200,India,Reporting,99,11,195,6352,18,7,0,6,58,14,28,ACH,Active,2026-03-11,2026-04-17,,2024-02-21,false,false,false,false,false,true
USR0169,2021-08-05,Professional,Education,51-200,India,Reporting,499,22,477,40328,106,16,0,8,118,11,21,Credit Card,Active,2026-03-11,2026-10-11,,2021-08-12,true,true,false,false,false,true
USR0170,2024-01-29,Free,Education,1-10,Australia,Analytics,0,,,,2,3,2,2,0,7,15,,Churned,,,2024-12-02,,false,false,false,false,false,false
USR0171,2020-08-21,Free,Other,1-10,Other,Automation,0,,,,4,4,0,0,0,4,5,,Churned,,,2024-12-17,,false,false,true,false,false,false
USR0172,2022-08-16,Free,Media,1-10,UK,Collaboration,0,2,42,1082,2,5,0,6,15,13,16,,Active,2026-03-12,2026-11-11,,,false,false,false,false,false,false
USR0173,2020-10-07,Starter,Media,11-50,US,Analytics,99,16,324,7203,26,10,0,8,32,12,15,Credit Card,Active,2026-03-11,2026-10-22,,2020-10-10,false,false,false,false,false,false
USR0174,2024-06-30,Free,Ecommerce,1-10,Australia,Integration,0,3,49,769,3,3,0,5,15,12,16,,Active,2026-03-14,2026-09-17,,,false,false,false,false,false,false
USR0175,2023-05-07,Free,Media,1-10,Canada,Reporting,0,3,55,928,5,3,1,,21,11,16,,Active,2026-03-13,2026-07-31,,,false,false,false,false,false,false
USR0176,2019-10-18,Free,Ecommerce,11-50,UK,Integration,0,1,19,1107,3,3,3,4,5,4,19,,Active,2026-03-11,2026-11-14,,,false,false,false,true,false,false
USR0177,2021-01-02,Starter,Education,11-50,UK,Reporting,99,8,170,8442,23,8,0,8,32,15,23,Credit Card,Active,2026-03-14,2026-02-19,,2021-01-06,false,false,false,false,false,false
USR0178,2021-05-26,Starter,Education,201-1000,France,Collaboration,99,5,119,9430,21,8,0,8,30,6,38,Invoice,Active,2026-03-14,2026-08-05,,2021-05-31,false,false,false,false,false,false
USR0179,2022-12-27,Free,Finance,1-10,Germany,Automation,0,3,61,900,3,4,0,7,29,15,8,,Active,2026-03-16,2027-03-10,,,false,false,false,false,false,true
USR0180,2019-08-18,Enterprise,Finance,51-200,India,Integration,4999,58,1207,140974,464,20,0,10,166,6,41,Invoice,Active,2026-03-11,2026-10-06,,2019-08-22,false,false,false,false,false,false
USR0181,2024-05-03,Starter,SaaS,11-50,France,Analytics,99,8,172,9923,22,9,0,8,25,2,23,Credit Card,Active,2026-03-13,2026-06-14,,2024-05-09,false,false,false,false,false,true
USR0182,2022-11-27,Free,Finance,1-10,US,Collaboration,0,1,12,433,3,5,0,5,0,14,28,,Churned,,,2025-01-02,,false,false,true,false,false,false
USR0183,2019-02-26,Starter,Other,1-10,Other,Integration,99,4,30,2975,29,7,0,0,0,7,33,ACH,Churned,,,2025-12-24,2019-03-01,false,false,true,false,false,true
USR0184,2019-02-04,Free,Media,1-10,Australia,Analytics,0,,,,3,5,0,1,0,4,7,,Churned,,,2025-05-26,,false,false,false,false,false,false
USR0185,2024-06-29,Starter,Ecommerce,1-10,Australia,Collaboration,99,12,269,11608,31,7,0,6,27,4,33,Invoice,Active,2026-03-16,2026-08-16,,2024-07-04,false,false,false,false,false,false
USR0186,2021-09-11,Starter,Healthcare,201-1000,Australia,Integration,99,13,222,10739,21,10,0,10,59,3,43,Invoice,Active,2026-03-12,2026-09-29,,2021-09-14,false,false,false,false,false,false
USR0187,2020-08-19,Professional,Other,11-50,India,Integration,499,22,481,21358,99,19,0,6,107,10,23,Credit Card,Active,2026-03-16,2026-10-02,,2020-08-20,false,false,false,false,false,false
USR0188,2023-05-07,Starter,Ecommerce,1-10,Germany,Analytics,99,6,140,9034,19,8,0,8,49,8,21,Invoice,Active,2026-03-13,2026-06-08,,2023-05-11,false,false,false,false,false,true
USR0189,2022-07-05,Starter,Media,11-50,US,Reporting,99,1,13,2593,15,8,0,0,0,4,28,Credit Card,Churned,,,2025-08-13,2022-07-12,false,false,false,false,false,false
USR0190,2024-10-18,Enterprise,Healthcare,1000+,Other,Analytics,4999,24,488,133646,529,32,0,7,88,2,46,Credit Card,Active,2026-03-15,2026-10-31,,2024-10-19,true,false,false,false,false,false
USR0191,2024-09-26,Starter,Ecommerce,1-10,India,Analytics,99,13,266,7586,18,10,0,,38,5,36,ACH,Active,2026-03-16,2026-10-10,,2024-09-28,false,false,true,false,false,false
USR0192,2024-08-04,Starter,SaaS,11-50,Other,Automation,99,6,124,8393,27,11,0,7,21,3,30,Credit Card,Active,2026-03-16,2026-10-27,,2024-08-09,false,false,false,false,false,true
USR0193,2023-09-04,Enterprise,Ecommerce,201-1000,Canada,Integration,1499,60,1004,131213,359,25,0,8,230,6,51,Invoice,Active,2026-03-12,2026-09-28,,2023-09-10,true,true,false,false,false,false
USR0194,2022-03-22,Starter,Other,1-10,Australia,Automation,99,8,179,8862,18,7,0,5,60,2,23,ACH,Active,,2026-05-15,,2022-03-23,false,false,false,false,false,false
USR0195,2021-04-04,Professional,Finance,201-1000,France,Collaboration,499,15,240,31023,174,11,0,7,53,8,38,PayPal,Active,2026-03-16,2026-06-26,,2021-04-06,true,false,false,false,false,false
USR0196,2023-08-23,Enterprise,SaaS,1000+,France,Reporting,3999,76,1417,222204,395,31,0,9,282,11,42,ACH,Active,2026-03-15,2026-11-06,,2023-08-24,false,false,false,false,false,true
USR0197,2021-08-31,Starter,Other,201-1000,Germany,Reporting,99,8,178,12611,15,9,0,8,56,14,40,ACH,Active,2026-03-14,2026-09-17,,2021-09-07,false,false,false,false,false,false
USR0198,2020-06-27,Free,SaaS,1-10,UK,Analytics,0,4,74,948,4,3,0,3,23,15,17,,Active,2026-03-14,2026-08-01,,,false,false,false,false,false,false
USR0199,2020-10-07,Free,SaaS,201-1000,UK,Automation,0,3,54,1503,2,4,0,5,3,8,15,,Active,2026-03-11,2026-10-11,,,false,false,false,false,false,true
USR0200,2024-01-01,Starter,Finance,1-10,Germany,Reporting,99,5,52,2381,16,8,0,6,0,8,17,Credit Card,Churned,2025-10-07,,2025-03-06,2024-01-04,false,false,false,false,false,true
USR0201,2022-08-23,Starter,SaaS,1-10,UK,Collaboration,99,8,164,8451,17,9,3,8,44,8,17,ACH,Active,2026-03-12,2026-09-11,,2022-08-27,false,false,false,false,false,false
USR0202,2023-11-19,Starter,Finance,11-50,Germany,Automation,99,10,234,9166,24,9,0,8,14,10,41,Credit Card,Active,2026-03-12,2027-01-03,,2023-11-22,false,false,false,false,false,false
USR0203,2019-01-01,Professional,Media,11-50,France,Integration,499,22,404,39784,215,16,0,10,41,10,55,Credit Card,Active,2026-03-15,2026-02-08,,2019-01-02,true,false,false,false,false,false
USR0204,2019-05-08,Free,Media,1-10,Australia,Integration,0,3,53,694,5,4,0,5,7,3,31,,Active,2026-03-16,2026-05-18,,,false,false,false,false,false,true
USR0205,2020-07-10,Free,Media,11-50,Other,Reporting,0,2,45,829,2,4,0,6,25,9,13,,Active,2026-03-12,2026-08-25,,,false,false,true,false,false,true
USR0206,2024-05-26,Enterprise,SaaS,11-50,France,Integration,3999,92,1537,177973,364,28,0,8,265,9,49,ACH,Active,2026-03-13,2026-07-24,,2024-05-31,false,false,false,false,false,true
USR0207,2020-11-17,Free,Education,11-50,France,Analytics,0,1,18,837,2,3,0,5,11,3,11,,Active,2026-03-14,2026-11-15,,,false,false,false,false,false,false
USR0208,2024-01-04,Starter,Ecommerce,1-10,Germany,Integration,99,7,113,14061,31,11,0,5,52,8,28,PayPal,Active,2026-03-15,2026-01-31,,2024-01-09,false,false,false,false,false,true
USR0209,2020-04-20,Free,Healthcare,1-10,France,Integration,0,2,43,816,2,5,0,5,24,6,27,,Active,2026-03-16,2026-05-03,,,false,false,false,false,false,false
USR0210,2022-01-21,Starter,Finance,51-200,France,Reporting,99,8,175,10448,21,10,0,4,14,1,20,Credit Card,Active,2026-03-12,2026-02-04,,2022-01-27,false,false,false,false,false,true
USR0211,2019-04-08,Starter,SaaS,201-1000,Germany,Reporting,99,12,204,11890,34,11,0,9,26,5,5,ACH,Active,2026-03-14,2026-06-02,,2019-04-14,false,false,false,false,false,false
USR0212,2019-10-31,Free,SaaS,1-10,Australia,Analytics,0,3,52,1074,3,5,0,4,22,11,13,,Active,2026-03-16,2026-12-24,,,false,false,false,false,false,true
USR0213,2021-10-23,Professional,SaaS,201-1000,Canada,Analytics,499,18,418,32920,158,14,0,10,38,9,33,Invoice,Active,2026-03-13,2026-11-05,,2021-10-28,true,false,false,false,false,true
USR0214,2023-02-05,Starter,Finance,1-10,Other,Collaboration,99,11,179,6869,32,10,0,8,57,4,29,Credit Card,Active,2026-03-15,2026-02-08,,2023-02-11,false,false,false,false,false,true
USR0215,2022-06-14,Starter,Other,51-200,US,Analytics,99,8,141,9711,32,9,0,5,24,15,35,Credit Card,Active,2026-03-16,2026-08-13,,2022-06-19,false,false,true,false,false,false
USR0216,2019-07-24,Enterprise,Other,201-1000,Other,Reporting,4999,66,1487,135889,357,22,0,10,295,6,35,Invoice,Active,2026-03-11,2026-10-05,,2019-07-29,true,false,false,false,false,false
USR0217,2020-08-01,Professional,Ecommerce,51-200,Canada,Integration,499,25,526,23555,106,11,0,9,120,11,26,Invoice,Active,2026-03-13,2026-10-27,,2020-08-03,true,false,false,false,false,false
USR0218,2021-01-07,Professional,Education,1000+,France,Collaboration,499,16,280,49898,206,19,0,5,56,5,34,Credit Card,Active,2026-03-16,2026-01-27,,2021-01-13,false,false,false,false,false,true
USR0219,2023-01-31,Free,Healthcare,1-10,Other,Analytics,0,,,,3,4,0,3,0,4,19,,Churned,2025-07-26,,2024-12-13,,false,false,true,false,false,true
USR0220,2021-06-22,Free,Education,1-10,India,Automation,0,,,,3,4,5,0,0,5,12,,Churned,,,2024-11-05,,false,false,false,false,false,false
USR0221,2020-11-27,Starter,Education,51-200,UK,Integration,99,12,272,9088,19,8,0,6,47,3,38,Credit Card,Active,2026-03-16,2026-11-29,,2020-12-01,false,false,false,false,false,false
USR0222,2020-02-06,Starter,Ecommerce,1-10,US,Integration,99,6,110,7206,21,10,0,6,39,8,22,PayPal,Active,2026-03-11,2026-03-29,,2020-02-08,false,false,false,false,false,true
USR0223,2019-10-17,Starter,Media,1-10,US,Collaboration,99,12,268,7596,29,7,0,6,53,6,26,Credit Card,Active,2026-03-12,2026-10-20,,2019-10-20,false,false,false,false,false,false
USR0224,2021-04-18,Free,Finance,1-10,UK,Integration,0,2,45,1326,3,5,0,5,14,6,17,,Active,2026-03-13,2026-06-20,,,false,false,false,false,false,false
USR0225,2024-12-22,Professional,Healthcare,51-200,UK,Automation,499,29,530,29361,185,15,0,9,96,11,40,Invoice,Active,2026-03-15,2027-02-17,,2024-12-25,true,false,true,false,false,true
USR0226,2024-10-29,Starter,Healthcare,11-50,Australia,Integration,99,9,204,7670,30,7,0,3,59,14,26,Credit Card,Active,2026-03-14,2026-12-02,,2024-11-02,false,false,false,false,false,false
USR0227,2021-01-16,Enterprise,Other,201-1000,Canada,Automation,2999,39,739,152212,760,21,0,8,173,9,41,Invoice,Active,2026-03-13,2026-02-04,,2021-01-20,false,true,false,false,false,false
USR0228,2022-04-25,Starter,Finance,201-1000,Canada,Reporting,99,14,261,7185,28,7,5,7,15,6,16,Credit Card,Active,2026-03-11,2026-05-20,,2022-04-30,false,false,false,false,false,false
USR0229,2023-12-30,Professional,SaaS,1000+,India,Automation,499,17,362,33845,145,11,0,7,69,8,34,PayPal,Active,2026-03-13,2027-02-18,,2024-01-06,true,true,false,false,false,false
USR0230,2019-12-19,Free,Finance,1-10,Australia,Analytics,0,2,38,870,2,4,0,6,29,7,13,,Active,2026-03-14,2027-02-24,,,false,false,false,false,false,false
USR0231,2024-07-16,Starter,Healthcare,1-10,US,Automation,99,10,212,10067,28,8,0,5,27,8,26,PayPal,Active,2026-03-12,2026-09-15,,2024-07-21,false,false,false,false,false,true
USR0232,2020-05-04,Starter,Media,11-50,France,Automation,99,8,157,8912,22,10,0,8,50,15,26,Credit Card,Active,2026-03-15,2026-07-24,,2020-05-06,false,false,false,false,false,false
USR0233,2022-07-19,Professional,Media,201-1000,France,Collaboration,499,19,382,29327,212,12,0,7,58,14,38,ACH,Active,2026-03-12,2026-09-25,,2022-07-25,true,false,false,false,false,false
USR0234,2019-03-13,Starter,Finance,11-50,Canada,Integration,99,14,309,9293,31,8,0,,18,4,28,Credit Card,Active,2026-03-16,2026-05-08,,2019-03-19,false,false,false,false,false,true
USR0235,2023-11-02,Free,SaaS,1-10,US,Integration,0,1,11,586,3,5,0,2,0,1,18,,Churned,,,2024-11-08,,false,false,false,false,false,true
USR0236,2021-09-17,Starter,SaaS,1-10,US,Reporting,99,7,142,8304,25,10,0,10,47,3,5,Credit Card,Active,2026-03-14,2026-11-02,,2021-09-21,false,false,false,false,false,true
USR0237,2020-05-21,Starter,Education,1-10,Australia,Collaboration,99,11,204,6345,21,11,0,5,37,4,21,PayPal,Active,2026-03-13,2026-08-16,,2020-05-24,false,false,false,false,false,false
USR0238,2023-11-30,Starter,Media,1-10,Canada,Integration,99,13,309,9092,26,11,0,9,37,12,10,PayPal,Active,2026-03-12,2026-12-31,,2023-12-07,false,false,false,false,false,false
USR0239,2023-07-15,Enterprise,Education,51-200,Other,Analytics,2499,55,1156,98841,360,29,0,7,168,5,55,ACH,Active,2026-03-16,2026-07-24,,2023-07-21,false,false,false,false,false,true
USR0240,2021-12-07,Starter,Other,51-200,US,Analytics,99,11,251,6264,28,10,0,8,20,8,17,Credit Card,Active,2026-03-16,2027-02-14,,2021-12-13,false,false,false,false,false,false
USR0241,2020-10-02,Starter,Healthcare,1-10,India,Reporting,99,9,164,7444,22,11,0,7,34,2,12,Credit Card,Active,2026-03-14,2026-11-21,,2020-10-05,false,false,false,false,false,true
USR0242,2019-12-14,Enterprise,SaaS,1000+,UK,Collaboration,1499,23,472,161335,588,32,0,9,79,6,33,Invoice,Active,2026-03-11,2027-01-06,,2019-12-17,true,false,false,false,false,true
USR0243,2021-04-06,Starter,Other,201-1000,UK,Reporting,99,6,110,10925,34,10,0,5,46,13,20,ACH,Active,2026-03-13,2026-05-03,,2021-04-09,false,false,false,false,false,false
USR0244,2023-11-09,Professional,Finance,11-50,India,Collaboration,499,19,306,42068,123,18,0,7,89,5,41,ACH,Active,2026-03-13,2027-01-17,,2023-11-15,false,false,false,false,false,true
USR0245,2022-05-14,Professional,Healthcare,11-50,UK,Automation,499,16,292,29369,126,12,3,6,85,7,34,ACH,Active,2026-03-16,2026-06-09,,2022-05-16,true,true,false,true,false,false
USR0246,2024-06-13,Professional,SaaS,201-1000,UK,Collaboration,499,23,434,25537,188,12,0,7,94,15,40,ACH,Active,2026-03-12,2026-07-15,,2024-06-17,false,true,false,false,false,false
USR0247,2023-05-17,Professional,Media,11-50,India,Automation,499,24,570,26082,158,14,0,7,117,4,39,PayPal,Active,2026-03-15,2026-07-03,,2023-05-21,false,false,true,false,false,false
USR0248,2019-08-12,Professional,Other,51-200,France,Reporting,499,15,322,26958,97,18,0,,26,5,44,Credit Card,Active,2026-03-15,2026-08-31,,2019-08-16,false,false,false,false,false,false
USR0249,2024-07-06,Starter,Healthcare,201-1000,Australia,Integration,99,11,248,9805,27,11,0,6,13,11,24,ACH,Active,2026-03-11,2026-08-31,,2024-07-13,false,false,false,false,false,true
USR0250,2019-12-03,Free,Ecommerce,1-10,Canada,Reporting,0,2,43,1034,4,3,0,7,8,7,29,,Active,2026-03-12,2026-12-28,,,false,false,true,false,false,true
USR0251,2021-07-25,Enterprise,Healthcare,51-200,Canada,Analytics,2999,27,464,153879,336,26,0,10,93,2,40,Invoice,Active,2026-03-15,2026-08-18,,2021-08-01,false,true,false,false,false,true
USR0252,2021-06-01,Enterprise,Finance,201-1000,Germany,Integration,1499,51,1068,173340,531,19,3,10,293,11,48,Invoice,Active,2026-03-12,2026-07-03,,2021-06-02,true,true,false,true,false,false
USR0253,2019-07-06,Free,Education,11-50,France,Integration,0,3,69,662,3,4,0,7,16,3,22,,Active,2026-03-14,2026-07-20,,,false,false,false,false,false,false
USR0254,2022-02-24,Professional,Healthcare,11-50,France,Reporting,499,12,207,34869,167,18,0,,38,1,33,Credit Card,Active,2026-03-13,2026-03-29,,2022-02-26,false,false,false,false,false,false
USR0255,2024-06-10,Starter,SaaS,51-200,Canada,Analytics,99,9,164,11900,26,10,0,7,59,10,23,Credit Card,Active,2026-03-16,2026-07-11,,2024-06-17,false,false,false,false,false,true
USR0256,2020-05-14,Starter,Education,201-1000,UK,Collaboration,99,10,196,11473,34,10,0,5,30,12,41,PayPal,Active,2026-03-15,2026-06-11,,2020-05-21,false,false,true,false,false,false
USR0257,2019-10-17,Starter,Education,1-10,India,Collaboration,99,8,183,8696,30,8,0,6,41,13,20,Credit Card,Active,2026-03-14,2027-01-10,,2019-10-22,false,false,false,false,false,false
USR0258,2024-06-28,Starter,Healthcare,11-50,India,Analytics,99,6,116,6309,19,10,0,5,41,9,17,Credit Card,Active,2026-03-13,2026-07-08,,2024-07-05,false,false,false,false,false,true
USR0259,2021-10-15,Starter,Finance,11-50,UK,Analytics,99,6,115,9934,22,9,0,9,39,3,25,PayPal,Active,2026-03-13,2026-10-18,,2021-10-16,false,false,false,false,false,false
USR0260,2024-01-17,Starter,Finance,1-10,Canada,Automation,99,4,67,6381,18,9,0,5,30,11,34,Credit Card,Active,2026-03-12,2026-04-06,,2024-01-20,false,false,false,false,false,false
