employee_id,employee_age,gender,department,job_level,location,education,hire_date,hire_source,tenure_years,employment_type,salary,bonus_pct,benefits_tier,performance_rating,training_hours_annual,sick_days_annual,vacation_days_annual,remote_eligible,remote_work_pct,overtime_hours_annual,last_promotion_date,years_since_promotion,promotion_eligible,manager_flag,direct_reports,projects_count,top_performer,stock_options,attrition_risk,exit_date,last_review_date,next_review_date
EMP00122,29,M,Marketing,Individual Contributor,Toronto,Master,2017-07-24,Indeed,6.6,Full-time,99166,3.1,Standard,3,14,2,15,True,100,189,,,False,False,0,4,False,False,False,,2023-12-07,2024-05-03
EMP00123,25,F,Engineering,Manager,HQ-SF,PhD,2017-01-04,Agency,7.2,Full-time,263375,2.3,Standard,2,20,2,23,True,40,101,2019-01-25,5.1,False,True,5,14,False,True,True,,2023-10-11,2024-06-03
EMP00124,31,F,IT,Individual Contributor,London,Bachelor,2015-01-27,Referral,9.1,Part-time,118495,14.4,Premium,4,30,10,21,False,0,186,2023-02-01,1.1,False,False,0,4,False,False,False,,2024-01-09,2024-06-24
EMP00125,55,M,Marketing,Senior IC,Singapore,High School,2019-08-19,LinkedIn,4.6,Part-time,113781,6.6,Standard,2,12,1,21,False,0,33,2021-02-27,3.0,False,False,0,6,False,False,False,,2023-11-23,2024-07-04
EMP00126,30,M,Operations,Individual Contributor,HQ-SF,Associate,2023-09-30,University,0.5,Full-time,92954,4.3,Standard,3,53,7,19,True,0,23,,,False,False,0,3,False,False,False,,2024-02-04,2024-06-08
EMP00127,37,F,Sales,Individual Contributor,Austin,Bachelor,2018-12-28,Indeed,5.2,Full-time,92116,25.1,Standard,5,44,8,23,True,60,26,2022-02-26,2.0,False,False,0,4,True,True,False,,2024-01-24,2024-09-10
EMP00128,26,M,Finance,Manager,NYC,Associate,2017-03-20,University,7.0,Full-time,255854,4.5,Standard,4,31,2,24,True,100,151,2022-07-22,1.6,False,True,6,9,False,True,False,,2023-12-05,2024-08-06
EMP00129,37,F,Engineering,Senior IC,London,Bachelor,2022-04-05,Internal,1.9,Full-time,119088,3.4,Standard,2,30,7,25,False,0,139,,,False,False,0,7,False,False,False,,2023-10-13,2024-07-11
EMP00130,33,Prefer not to say,Engineering,Lead,Toronto,Master,2015-04-17,Internal,8.9,Full-time,197397,4.2,Standard,2,34,7,17,True,100,30,2018-12-10,5.3,False,False,0,1,False,True,True,,2023-11-07,2024-07-13
EMP00131,37,M,Engineering,Senior IC,Austin,Master,2021-08-23,LinkedIn,2.6,Full-time,109577,7.6,Standard,1,28,4,24,False,0,126,,,False,False,0,3,False,False,True,2022-05-18,2024-02-09,2024-08-26
EMP00132,30,Non-binary,Marketing,Senior Manager,Toronto,Master,2018-10-27,University,5.4,Full-time,226410,5.6,Standard,2,34,3,23,False,0,295,2019-05-22,4.8,False,True,8,13,False,True,True,2020-08-05,2024-01-05,2024-08-03
EMP00133,33,F,HR,Senior IC,London,Master,2022-12-06,LinkedIn,1.3,Full-time,138739,1.4,Standard,3,19,4,17,True,0,179,,,False,False,0,7,False,False,False,,2023-12-30,2024-09-15
EMP00134,62,M,Engineering,Senior IC,Austin,Bachelor,2021-05-05,Referral,2.9,Full-time,122183,1.3,Standard,3,38,1,25,False,0,85,,,False,False,0,5,False,False,False,,2024-01-18,2024-04-14
EMP00135,32,Non-binary,Sales,Senior IC,London,Bachelor,2019-08-23,Internal,4.6,Full-time,153499,29.5,Basic,4,54,10,18,True,0,8,2022-09-30,1.5,False,False,0,2,False,False,True,2021-10-29,2024-01-26,2024-09-01
EMP00136,61,M,Marketing,Senior IC,Singapore,Associate,2020-05-31,Referral,3.8,Full-time,132457,4.2,Standard,4,36,3,21,False,0,184,,,False,False,0,5,False,False,True,2022-09-12,2023-10-12,2024-05-23
EMP00137,64,M,Customer Success,Individual Contributor,HQ-SF,Associate,2022-01-04,LinkedIn,2.2,Full-time,110450,8.7,Basic,4,33,4,21,True,100,67,2022-01-26,2.1,True,False,0,3,False,False,False,,2024-02-03,2024-06-20
EMP00138,58,M,Engineering,Senior Manager,HQ-SF,Associate,2015-09-10,LinkedIn,8.5,Part-time,304689,7.8,Standard,3,17,8,15,False,0,259,,,False,True,15,11,False,True,False,,2023-12-16,2024-08-13
EMP00139,24,F,Customer Success,Lead,London,Bachelor,2020-08-18,Internal,3.6,Full-time,183872,12.1,Standard,4,35,2,18,False,0,16,2023-06-20,0.7,False,False,0,7,False,True,False,,2023-12-10,2024-07-04
EMP00140,46,M,Sales,Senior IC,Austin,Bachelor,2021-03-28,University,3.0,Full-time,126696,32.5,Basic,5,48,8,21,True,20,37,2021-12-15,2.2,True,False,0,2,True,True,False,,2023-09-30,2024-07-11
EMP00141,58,F,Sales,Individual Contributor,Remote-US,Associate,2021-10-30,University,2.4,Contract,76047,16.0,Standard,4,58,5,18,True,100,12,,,False,False,0,6,False,False,False,,2023-12-05,2024-08-17
EMP00142,36,F,Engineering,Senior Manager,Toronto,Master,2016-07-04,LinkedIn,7.7,Full-time,265034,5.2,Standard,3,24,3,21,False,0,244,,,False,True,9,8,False,True,False,,2023-11-27,2024-08-21
EMP00143,58,M,Engineering,Director,NYC,PhD,2015-04-29,Indeed,8.9,Full-time,446019,47.5,Premium,3,18,5,22,True,100,286,2022-01-30,2.1,False,True,16,8,False,True,False,,2023-10-16,2024-09-11
EMP00144,38,F,Operations,Individual Contributor,HQ-SF,Bachelor,2023-05-26,Indeed,0.8,Full-time,90505,7.7,Standard,2,54,7,25,True,100,104,,,False,False,0,1,False,False,False,,2023-10-16,2024-05-17
EMP00145,38,Prefer not to say,Operations,Individual Contributor,Singapore,Bachelor,2021-10-27,Referral,2.4,Full-time,85077,2.8,Basic,3,18,3,22,True,80,159,2021-10-17,2.4,False,False,0,6,False,False,False,,2024-01-18,2024-08-15
EMP00146,39,Prefer not to say,Customer Success,VP,Singapore,Bachelor,2017-12-05,Indeed,6.3,Full-time,449167,47.0,Premium,2,37,12,25,True,20,234,2020-03-19,4.0,False,True,40,7,False,True,True,,2023-11-07,2024-04-23
EMP00147,43,M,Marketing,Senior IC,Singapore,Master,2023-02-23,Referral,1.1,Full-time,151873,9.1,Premium,5,57,2,25,False,0,46,2022-04-16,1.9,False,False,0,5,False,False,False,,2023-11-21,2024-09-28
EMP00148,41,F,Operations,Senior IC,Austin,Bachelor,2019-09-19,Referral,4.5,Full-time,117055,0.4,Standard,3,30,9,24,False,0,18,,,False,False,0,4,False,False,False,,2023-11-30,2024-07-28
EMP00149,34,F,Sales,Lead,Remote-US,Associate,2018-11-04,University,5.4,Full-time,150541,17.0,Standard,4,40,10,17,True,100,40,2023-09-09,0.5,False,False,0,5,False,True,False,,2024-01-05,2024-08-17
EMP00150,49,M,Sales,Senior IC,Remote-US,Bachelor,2022-02-07,Indeed,2.1,Full-time,86073,10.6,Standard,1,10,10,23,True,100,48,2022-03-09,2.0,False,False,0,4,False,False,True,,2024-01-19,2024-07-21
EMP00151,24,M,IT,Lead,London,Bachelor,2018-05-06,Indeed,5.9,Full-time,197154,8.0,Premium,3,20,7,20,False,0,21,,,False,False,0,7,False,True,False,,2023-12-22,2024-04-19
EMP00152,63,F,Engineering,Senior IC,Austin,Master,2023-11-19,Agency,0.3,Full-time,126178,3.6,Standard,4,46,10,15,True,0,106,,,False,False,0,8,False,False,False,,2024-01-06,2024-06-05
EMP00153,64,F,Customer Success,Lead,London,Bachelor,2016-02-18,Referral,8.1,Part-time,208423,4.1,Standard,3,29,1,19,True,0,63,2021-05-28,2.8,False,False,0,5,False,True,False,,2023-11-02,2024-06-28
EMP00154,52,F,Engineering,Individual Contributor,HQ-SF,Master,2018-09-16,University,5.5,Full-time,129114,4.8,Standard,4,32,8,16,False,0,25,,,False,False,0,8,False,False,False,,2024-01-20,2024-05-28
EMP00155,65,F,Sales,Individual Contributor,Toronto,Master,2018-07-04,University,5.7,Full-time,86586,15.0,Standard,1,15,10,20,False,0,159,2019-04-10,4.9,False,False,0,6,False,False,True,2023-01-30,2023-10-21,2024-06-22
EMP00156,48,M,Finance,Individual Contributor,NYC,Bachelor,2022-04-11,Internal,1.9,Full-time,93268,1.3,Standard,2,23,15,24,False,0,46,,,False,False,0,6,False,False,False,,2024-01-12,2024-08-15
EMP00157,24,F,Engineering,Lead,Singapore,Master,2015-09-17,University,8.5,Contract,214554,5.8,Standard,3,17,10,20,True,100,89,,,False,False,0,7,False,True,False,,2023-11-08,2024-05-22
EMP00158,25,F,Customer Success,Senior IC,Toronto,Bachelor,2015-02-17,Referral,9.1,Full-time,138220,6.0,Standard,3,20,3,20,False,0,12,,,False,False,0,7,False,False,False,,2023-09-21,2024-08-06
EMP00159,53,M,Customer Success,Individual Contributor,Remote-US,High School,2023-05-11,University,0.8,Full-time,66680,6.3,Standard,3,79,10,19,True,100,130,,,False,False,0,4,False,False,False,,2024-02-01,2024-06-10
EMP00160,60,M,Marketing,Senior IC,Remote-US,Associate,2020-04-21,LinkedIn,3.9,Full-time,110450,7.1,Standard,4,56,10,19,True,100,140,2021-08-06,2.6,True,False,0,1,False,False,False,,2023-11-02,2024-05-11
EMP00161,47,F,Sales,Senior Manager,Singapore,Bachelor,2017-06-02,University,6.8,Full-time,258413,30.8,Premium,4,33,7,22,False,0,294,2020-10-24,3.4,True,True,15,3,False,True,True,2022-05-09,2023-10-14,2024-08-22
EMP00162,33,F,Operations,Individual Contributor,Singapore,Bachelor,2023-03-12,Agency,1.0,Full-time,88577,7.6,Standard,4,49,3,19,True,40,75,2023-04-21,0.9,False,False,0,7,False,False,False,,2023-09-27,2024-07-03
EMP00163,34,M,Customer Success,Lead,Austin,Master,2017-05-08,Indeed,6.9,Full-time,174691,7.8,Standard,2,15,10,16,False,0,71,,,False,False,0,7,False,True,False,,2023-10-29,2024-04-17
EMP00164,64,F,Engineering,Senior Manager,NYC,PhD,2015-08-20,University,8.6,Full-time,354678,3.7,Standard,4,36,8,15,True,60,76,2021-09-04,2.5,True,True,10,11,False,True,False,,2023-12-16,2024-08-22
EMP00165,64,Prefer not to say,IT,Lead,Toronto,Master,2015-07-12,LinkedIn,8.7,Full-time,202352,0.1,Premium,3,18,3,24,False,0,56,,,False,False,0,6,False,True,False,,2023-12-27,2024-06-28
EMP00166,33,F,Sales,Individual Contributor,Remote-US,Bachelor,2023-03-30,University,1.0,Full-time,66054,17.7,Basic,3,10,5,22,True,100,181,,,False,False,0,1,False,False,False,,2023-11-29,2024-08-17
EMP00167,42,M,Engineering,Senior IC,HQ-SF,Master,2020-11-22,Agency,3.3,Part-time,152878,3.2,Premium,2,21,7,18,False,0,84,2021-05-01,2.9,False,False,0,8,False,False,False,,2024-02-12,2024-05-13
EMP00168,61,M,Engineering,Individual Contributor,Austin,Bachelor,2021-12-19,Referral,2.2,Contract,80432,6.1,Standard,4,53,4,15,False,0,197,2021-04-18,2.9,True,False,0,8,False,False,False,,2023-11-24,2024-08-23
EMP00169,56,M,Engineering,Individual Contributor,Singapore,Bachelor,2020-12-24,Referral,3.2,Full-time,89703,6.7,Basic,3,16,8,21,False,0,18,,,False,False,0,3,False,False,False,,2024-01-27,2024-04-27
EMP00170,36,F,Sales,Manager,Remote-US,Bachelor,2017-11-25,Referral,6.3,Full-time,148811,13.0,Standard,1,33,2,24,True,100,61,,,False,True,8,4,False,True,True,,2023-11-29,2024-09-16
EMP00171,47,F,Engineering,Individual Contributor,NYC,Associate,2022-05-30,LinkedIn,1.8,Part-time,96619,4.4,Standard,3,40,10,17,True,100,165,2018-05-29,5.8,True,False,0,3,False,False,True,2024-02-29,2023-09-27,2024-05-05
EMP00172,44,M,Sales,Manager,London,Associate,2017-05-17,Agency,6.8,Full-time,200543,8.8,Premium,2,15,1,23,True,80,68,2021-12-07,2.3,False,True,3,4,False,True,True,,2023-11-15,2024-05-16
EMP00173,26,M,Engineering,Manager,London,Master,2017-03-03,LinkedIn,7.0,Full-time,243697,9.8,Premium,4,60,6,17,True,20,251,2021-06-26,2.7,True,True,5,9,False,True,False,,2023-11-22,2024-08-14
EMP00174,57,F,Engineering,Manager,Toronto,Bachelor,2016-03-21,Indeed,8.0,Contract,228197,5.4,Premium,4,58,10,16,False,0,278,2022-03-08,2.0,True,True,8,3,False,True,False,,2023-12-22,2024-04-23
EMP00175,52,M,Operations,Individual Contributor,NYC,Master,2022-05-02,University,1.9,Full-time,114893,4.6,Basic,4,46,8,16,True,80,2,2021-02-27,3.0,True,False,0,3,False,False,True,2022-11-11,2023-09-23,2024-09-29
EMP00176,44,F,Engineering,Manager,HQ-SF,Bachelor,2015-06-15,Indeed,8.8,Full-time,261142,4.1,Premium,3,22,7,22,False,0,60,,,False,True,5,8,False,True,False,,2023-12-06,2024-06-20
EMP00177,46,M,Customer Success,Senior Manager,HQ-SF,Bachelor,2019-02-05,LinkedIn,5.1,Full-time,296043,4.1,Standard,3,36,5,22,False,0,277,,,False,True,11,11,False,True,False,,2023-10-06,2024-09-25
EMP00178,60,F,Operations,Senior IC,Remote-US,Master,2023-01-17,Referral,1.2,Full-time,115911,8.7,Standard,4,36,9,17,True,100,165,2022-01-12,2.2,False,False,0,3,False,False,False,,2024-01-08,2024-04-28
EMP00179,47,M,HR,Senior IC,Singapore,Bachelor,2021-09-20,Indeed,2.5,Full-time,141100,5.6,Basic,4,49,7,22,True,60,153,2021-12-15,2.2,True,False,0,3,False,False,False,,2023-11-19,2024-08-08
EMP00180,30,M,Engineering,Manager,London,Master,2016-03-20,LinkedIn,8.0,Full-time,261463,5.1,Premium,4,49,0,23,True,0,73,2023-04-24,0.9,False,True,7,12,False,True,True,2023-11-28,2023-10-04,2024-07-30
EMP00181,36,M,Sales,Senior IC,Austin,Bachelor,2023-12-31,Indeed,0.2,Full-time,118418,32.4,Basic,4,46,6,17,True,20,21,,,False,False,0,5,False,False,False,,2024-02-13,2024-04-15
EMP00182,63,F,Marketing,Lead,Austin,Associate,2017-04-21,LinkedIn,6.9,Full-time,168318,2.1,Standard,3,27,6,24,True,40,87,2021-05-22,2.8,False,False,0,8,False,True,False,,2023-11-28,2024-09-08
EMP00183,64,F,Marketing,Manager,Singapore,Master,2016-05-02,LinkedIn,7.9,Full-time,215269,6.3,Standard,2,29,1,17,True,100,51,,,False,True,7,5,False,True,True,,2023-12-09,2024-06-09
EMP00184,47,M,Customer Success,Individual Contributor,London,High School,2021-11-19,Referral,2.3,Full-time,88136,8.9,Standard,4,30,3,25,False,0,132,2023-08-08,0.6,False,False,0,4,False,False,False,,2024-02-14,2024-05-24
EMP00185,64,M,Sales,Senior IC,HQ-SF,Bachelor,2019-06-07,Referral,4.8,Full-time,140704,9.3,Basic,2,36,11,20,False,0,70,2018-05-09,5.9,False,False,0,8,False,False,False,,2023-11-02,2024-08-21
EMP00186,29,M,Sales,Individual Contributor,London,Master,2024-01-02,LinkedIn,0.2,Full-time,99349,39.2,Standard,4,76,7,18,False,0,198,,,False,False,0,8,False,False,False,,2023-10-14,2024-05-13
EMP00187,36,M,Marketing,Lead,Remote-US,Master,2022-08-04,University,1.6,Part-time,137402,6.7,Standard,3,17,4,16,True,100,51,,,False,False,0,6,False,True,False,,2023-11-16,2024-06-08
EMP00188,65,M,Sales,Senior IC,Singapore,Associate,2017-02-17,LinkedIn,7.1,Part-time,135829,17.5,Standard,3,36,9,20,True,0,30,,,False,False,0,8,False,False,False,,2024-02-04,2024-08-15
EMP00189,58,M,Sales,VP,London,Bachelor,2018-01-30,LinkedIn,6.1,Full-time,492086,5.8,Premium,3,23,7,23,True,40,150,,,False,True,40,15,False,True,False,,2023-10-05,2024-08-09
EMP00190,46,F,Engineering,Individual Contributor,Toronto,Bachelor,2021-07-07,Internal,2.7,Full-time,80904,3.8,Standard,3,29,5,20,True,60,53,,,False,False,0,6,False,False,False,,2023-09-21,2024-05-17
EMP00191,39,F,Engineering,Individual Contributor,Remote-US,Associate,2024-01-07,LinkedIn,0.2,Full-time,71679,8.7,Standard,4,40,2,21,True,100,127,,,False,False,0,3,False,False,False,,2023-11-26,2024-08-16
EMP00192,47,F,Marketing,Senior IC,Toronto,Bachelor,2016-02-10,LinkedIn,8.1,Full-time,143347,11.9,Standard,4,38,5,20,True,40,88,2023-05-04,0.9,False,False,0,4,False,False,False,,2023-12-04,2024-07-13
EMP00193,50,F,Sales,Lead,Singapore,Master,2015-11-18,University,8.3,Part-time,226128,38.2,Premium,4,43,10,24,True,0,10,2023-01-07,1.2,False,False,0,6,False,True,False,,2023-11-05,2024-06-22
EMP00194,59,M,HR,Senior IC,NYC,Master,2020-11-03,LinkedIn,3.4,Full-time,143084,2.0,Standard,2,33,2,18,True,0,24,2018-09-10,5.5,False,False,0,1,False,False,True,,2024-01-24,2024-05-10
EMP00195,46,M,Engineering,Manager,Remote-US,Master,2018-06-21,Indeed,5.7,Full-time,173896,0.2,Standard,2,21,10,22,True,100,169,,,False,True,8,11,False,True,False,,2023-09-29,2024-05-29
EMP00196,58,F,Sales,Lead,Austin,Master,2019-11-17,LinkedIn,4.3,Full-time,167343,6.3,Standard,3,19,5,21,True,40,1,2018-12-11,5.3,True,False,0,3,False,True,False,,2023-10-12,2024-08-14
EMP00197,60,F,Operations,Manager,NYC,Bachelor,2017-08-05,Agency,6.6,Full-time,248102,5.0,Premium,4,50,6,21,True,0,158,2022-02-25,2.0,True,True,8,15,False,True,False,,2023-12-04,2024-09-27
EMP00198,26,F,Engineering,Senior IC,Remote-US,Bachelor,2017-01-17,Referral,7.2,Full-time,119422,1.5,Standard,3,10,2,15,True,100,136,2018-04-26,5.9,True,False,0,5,False,False,True,,2023-12-17,2024-05-07
EMP00199,41,M,Operations,Lead,Remote-US,Bachelor,2023-10-24,University,0.4,Full-time,106495,6.0,Standard,1,49,1,19,True,100,99,,,False,False,0,7,False,True,True,,2023-12-12,2024-07-20
EMP00200,37,M,Operations,Senior IC,Singapore,PhD,2019-04-26,Referral,4.9,Full-time,147497,0.8,Basic,2,31,6,22,True,40,82,2019-04-17,4.9,False,False,0,2,False,False,True,,2024-02-01,2024-10-01
EMP00201,42,F,Engineering,Lead,HQ-SF,Bachelor,2015-03-03,Indeed,9.0,Full-time,241187,4.6,Premium,3,32,7,24,True,0,31,2021-11-02,2.4,False,False,0,6,False,True,False,,2024-01-30,2024-07-14
EMP00202,30,M,Engineering,Director,Toronto,Master,2020-06-21,Referral,3.7,Full-time,324378,42.0,Premium,3,32,6,20,False,0,114,,,False,True,10,10,False,True,False,,2023-09-29,2024-08-17
EMP00203,51,F,Finance,Manager,Toronto,Master,2018-02-01,Agency,6.1,Full-time,189968,2.4,Premium,2,27,11,22,True,100,179,2021-06-18,2.7,False,True,5,3,False,True,False,,2023-11-24,2024-04-30
EMP00204,55,M,Sales,Senior IC,London,Bachelor,2022-08-30,Agency,1.5,Full-time,125785,6.4,Standard,3,31,1,15,False,0,33,2022-01-29,2.1,False,False,0,2,False,False,True,2023-10-31,2023-10-03,2024-09-20
EMP00205,60,M,Engineering,Manager,NYC,Master,2023-01-19,Referral,1.2,Full-time,257738,8.6,Standard,5,31,5,23,False,0,277,2022-08-06,1.6,False,True,8,14,False,True,False,,2024-01-27,2024-06-30
EMP00206,28,F,Engineering,Individual Contributor,NYC,Bachelor,2023-02-18,University,1.1,Full-time,95011,1.4,Standard,3,33,8,21,False,0,196,,,False,False,0,6,False,False,False,,2024-01-19,2024-05-26
EMP00207,64,M,Sales,Manager,Austin,Master,2016-10-09,LinkedIn,7.4,Full-time,234190,36.1,Premium,4,54,10,21,False,0,132,2022-01-05,2.2,True,True,6,6,False,True,False,,2023-11-14,2024-08-07
EMP00208,40,M,Engineering,Individual Contributor,Austin,High School,2021-09-06,Referral,2.5,Part-time,82947,6.8,Basic,5,54,4,23,True,80,146,2023-08-04,0.6,False,False,0,6,False,False,False,,2023-12-11,2024-06-29
EMP00209,26,M,Engineering,Senior IC,Remote-US,Master,2023-02-11,Internal,1.1,Full-time,116672,13.9,Standard,4,49,10,19,True,100,9,,,False,False,0,2,False,False,False,,2023-10-26,2024-07-29
EMP00210,63,F,IT,Senior IC,Singapore,Bachelor,2021-10-03,LinkedIn,2.4,Full-time,120123,4.3,Standard,3,14,5,23,False,0,39,2019-04-12,4.9,True,False,0,7,False,False,False,,2024-01-22,2024-06-09
EMP00211,43,M,Sales,Senior Manager,London,Bachelor,2015-12-05,LinkedIn,8.3,Full-time,254842,16.6,Standard,2,34,4,22,True,60,151,,,False,True,8,6,False,True,False,,2023-12-14,2024-05-02
EMP00212,58,F,Engineering,Manager,Austin,Bachelor,2016-01-02,University,8.2,Full-time,198747,0.2,Standard,3,15,5,24,False,0,255,,,False,True,5,5,False,True,False,,2023-11-11,2024-05-23
EMP00213,25,F,IT,Director,Toronto,PhD,2017-09-22,LinkedIn,6.5,Full-time,351907,44.1,Premium,3,24,7,15,True,100,187,2020-01-08,4.2,True,True,19,15,False,True,True,,2024-01-09,2024-04-18
EMP00214,38,M,Engineering,Lead,Singapore,Bachelor,2016-11-28,Internal,7.3,Full-time,177943,0.1,Standard,2,22,8,25,False,0,84,2021-10-09,2.4,False,False,0,5,False,True,False,,2023-11-09,2024-08-22
EMP00215,60,F,Engineering,Senior IC,Remote-US,Bachelor,2020-12-17,University,3.2,Part-time,108515,14.1,Premium,4,39,5,22,True,100,100,2019-06-20,4.7,True,False,0,6,False,False,False,,2023-10-09,2024-06-23
EMP00216,23,F,IT,Senior IC,Austin,Master,2021-03-23,Referral,3.0,Full-time,129473,7.6,Standard,4,60,10,24,False,0,175,2022-12-25,1.2,False,False,0,3,False,False,False,,2023-10-23,2024-08-30
EMP00217,65,F,Engineering,Individual Contributor,Singapore,Bachelor,2023-12-22,Agency,0.2,Part-time,77889,8.0,Basic,3,49,10,24,False,0,81,,,False,False,0,2,False,False,False,,2023-11-25,2024-05-21
EMP00218,48,F,Engineering,Manager,Toronto,Master,2019-08-12,Indeed,4.6,Full-time,226613,12.3,Standard,5,34,2,15,False,0,206,2021-11-20,2.3,True,True,3,12,False,True,False,,2023-10-15,2024-05-18
EMP00219,45,F,Finance,Manager,NYC,Bachelor,2017-01-23,University,7.1,Full-time,235154,7.8,Standard,3,40,6,18,False,0,101,,,False,True,5,4,False,True,False,,2023-10-12,2024-07-06
EMP00220,24,M,Marketing,Individual Contributor,Austin,Bachelor,2021-10-26,LinkedIn,2.4,Full-time,90270,9.4,Basic,5,50,0,23,True,60,10,2020-01-20,4.2,True,False,0,1,False,False,False,,2023-12-02,2024-08-04
EMP00221,51,M,Sales,Manager,HQ-SF,Master,2016-11-12,Referral,7.3,Full-time,303697,31.2,Standard,5,53,8,16,True,80,290,,,False,True,3,9,True,True,False,,2023-12-25,2024-08-08
EMP00222,32,M,Marketing,Individual Contributor,Singapore,Bachelor,2023-01-21,University,1.1,Full-time,83205,3.1,Standard,3,35,8,24,False,0,96,,,False,False,0,1,False,False,False,,2024-01-07,2024-05-25
EMP00223,48,M,Engineering,Manager,Remote-US,Bachelor,2018-06-15,LinkedIn,5.7,Full-time,161950,7.7,Standard,2,29,8,15,True,100,167,,,False,True,3,10,False,True,True,2024-01-26,2023-09-17,2024-09-29
EMP00224,60,F,Engineering,Manager,London,Master,2015-01-27,Indeed,9.1,Full-time,257853,5.2,Premium,4,50,5,15,True,0,220,2021-11-22,2.3,True,True,3,8,False,True,True,2019-10-30,2024-01-04,2024-06-25
EMP00225,57,M,HR,Senior Manager,Austin,Master,2016-12-27,Indeed,7.2,Full-time,229715,2.9,Standard,2,36,2,21,False,0,66,2021-08-31,2.5,False,True,12,14,False,True,False,,2023-12-23,2024-06-06
EMP00226,62,M,HR,Lead,Singapore,Bachelor,2020-12-06,Referral,3.3,Full-time,185435,8.1,Standard,4,57,5,19,True,80,45,,,False,False,0,8,False,True,False,,2023-12-30,2024-09-17
EMP00227,29,M,Sales,Senior Manager,Singapore,Master,2015-04-09,Agency,8.9,Full-time,322992,25.4,Standard,4,41,8,25,True,100,101,2022-12-09,1.3,False,True,11,4,False,True,False,,2024-02-13,2024-05-13
EMP00228,61,M,Operations,Senior IC,Toronto,Bachelor,2015-04-30,Indeed,8.9,Full-time,158598,12.6,Basic,4,50,2,22,True,60,137,,,False,False,0,7,False,False,True,2021-04-02,2023-11-26,2024-09-03
